document_id,irs_description,item,qtd,price,data,dia,mes,ano,hora
7523807556076637323,"Grocery Stores, Supermarkets",Pão,8,4.8,2022-07-27 10:20:03.060896,27,7,2022,10
9202060645083883366,"Grocery Stores, Supermarkets",Banana,10,8.0,2022-03-30 12:25:32.282729,30,3,2022,12
5695527918944804612,"Grocery Stores, Supermarkets",Feijão,9,108.0,2023-03-02 15:12:13.074149,2,3,2023,15
9202060645083883366,"Grocery Stores, Supermarkets",Maçã,7,8.4,2023-10-18 17:03:39.183824,18,10,2023,17
5564683868409713852,"Grocery Stores, Supermarkets",Maçã,10,12.0,2022-02-22 06:55:56.624515,22,2,2022,6
1690472938955678638,"Grocery Stores, Supermarkets",Arroz,7,147.0,2022-04-04 20:59:04.068847,4,4,2022,20
5695527918944804612,"Grocery Stores, Supermarkets",Banana,8,6.4,2023-03-21 07:33:36.343526,21,3,2023,7
9202060645083883366,"Grocery Stores, Supermarkets",Sabonete,2,6.4,2022-10-27 12:32:01.121368,27,10,2022,12
9202060645083883366,"Grocery Stores, Supermarkets",Leite,10,42.800000000000004,2022-01-25 05:46:10.807459,25,1,2022,5
9202060645083883366,"Grocery Stores, Supermarkets",Pão,3,1.7999999999999998,2023-10-24 17:20:52.174206,24,10,2023,17
9202060645083883366,"Grocery Stores, Supermarkets",Sabonete,8,25.6,2022-01-08 03:32:34.657336,8,1,2022,3
1690472938955678638,"Grocery Stores, Supermarkets",Sabonete,7,22.400000000000002,2022-12-31 04:25:52.494057,31,12,2022,4
5695527918944804612,"Grocery Stores, Supermarkets",Maçã,7,8.4,2023-05-09 22:36:45.349679,9,5,2023,22
5564683868409713852,"Grocery Stores, Supermarkets",Pão,5,3.0,2022-07-18 19:35:14.118266,18,7,2022,19
7523807556076637323,"Grocery Stores, Supermarkets",Maçã,11,13.2,2023-04-26 19:48:17.200088,26,4,2023,19
5564683868409713852,"Grocery Stores, Supermarkets",Café,1,15.7,2023-04-04 18:44:41.854157,4,4,2023,18
9202060645083883366,"Grocery Stores, Supermarkets",Sabonete,2,6.4,2022-12-28 22:30:41.997062,28,12,2022,22
5564683868409713852,"Grocery Stores, Supermarkets",Leite,5,21.400000000000002,2022-08-30 08:18:18.937091,30,8,2022,8
5695527918944804612,"Grocery Stores, Supermarkets",Arroz,5,105.0,2022-07-24 10:56:07.709478,24,7,2022,10
4574000117844462501,"Grocery Stores, Supermarkets",Banana,10,8.0,2022-10-17 01:33:12.527395,17,10,2022,1
5695527918944804612,"Grocery Stores, Supermarkets",Leite,6,25.68,2022-09-17 14:45:21.913575,17,9,2022,14
5695527918944804612,"Grocery Stores, Supermarkets",Leite,3,12.84,2023-10-10 19:05:47.518697,10,10,2023,19
5695527918944804612,"Grocery Stores, Supermarkets",Arroz,8,168.0,2023-06-28 12:22:08.90049,28,6,2023,12
1690472938955678638,"Grocery Stores, Supermarkets",Sabonete,7,22.400000000000002,2023-05-14 11:22:00.610628,14,5,2023,11
7523807556076637323,"Grocery Stores, Supermarkets",Café,7,109.89999999999999,2023-06-01 12:35:11.018989,1,6,2023,12
5695527918944804612,"Grocery Stores, Supermarkets",Banana,9,7.2,2023-06-12 10:13:30.282051,12,6,2023,10
1690472938955678638,"Grocery Stores, Supermarkets",Café,5,78.5,2023-12-05 19:22:56.94137,5,12,2023,19
5695527918944804612,"Grocery Stores, Supermarkets",Banana,9,7.2,2023-03-20 12:09:17.208042,20,3,2023,12
5564683868409713852,"Grocery Stores, Supermarkets",Arroz,7,147.0,2022-10-25 08:08:53.254564,25,10,2022,8
5695527918944804612,"Grocery Stores, Supermarkets",Café,11,172.7,2022-04-17 01:24:18.170011,17,4,2022,1
9202060645083883366,"Grocery Stores, Supermarkets",Arroz,1,21.0,2023-04-01 13:24:52.09882,1,4,2023,13
1690472938955678638,"Grocery Stores, Supermarkets",Maçã,2,2.4,2022-03-09 14:58:56.220356,9,3,2022,14
1690472938955678638,"Grocery Stores, Supermarkets",Pão,3,1.7999999999999998,2023-02-23 21:43:38.786568,23,2,2023,21
5695527918944804612,"Grocery Stores, Supermarkets",Café,6,94.19999999999999,2022-02-04 15:12:02.499675,4,2,2022,15
5564683868409713852,"Grocery Stores, Supermarkets",Sabonete,9,28.8,2023-06-24 21:02:55.458997,24,6,2023,21
4574000117844462501,"Grocery Stores, Supermarkets",Café,3,47.099999999999994,2023-03-05 23:53:27.106383,5,3,2023,23
9202060645083883366,"Grocery Stores, Supermarkets",Maçã,2,2.4,2023-08-07 08:01:28.079471,7,8,2023,8
5564683868409713852,"Grocery Stores, Supermarkets",Arroz,2,42.0,2023-12-07 22:20:11.550667,7,12,2023,22
5564683868409713852,"Grocery Stores, Supermarkets",Maçã,3,3.5999999999999996,2023-09-17 08:08:06.042957,17,9,2023,8
1690472938955678638,"Grocery Stores, Supermarkets",Feijão,1,12.0,2023-05-18 14:19:53.365466,18,5,2023,14
4574000117844462501,"Grocery Stores, Supermarkets",Arroz,3,63.0,2023-11-12 07:38:11.338391,12,11,2023,7
4574000117844462501,"Grocery Stores, Supermarkets",Pão,7,4.2,2022-02-03 03:02:03.515266,3,2,2022,3
5564683868409713852,"Grocery Stores, Supermarkets",Feijão,4,48.0,2022-12-09 12:39:23.22099,9,12,2022,12
4574000117844462501,"Grocery Stores, Supermarkets",Leite,6,25.68,2022-01-21 17:18:50.728238,21,1,2022,17
5564683868409713852,"Grocery Stores, Supermarkets",Feijão,8,96.0,2022-04-12 06:44:50.483109,12,4,2022,6
1690472938955678638,"Grocery Stores, Supermarkets",Maçã,2,2.4,2022-10-06 23:36:28.151563,6,10,2022,23
4574000117844462501,"Grocery Stores, Supermarkets",Sabonete,10,32.0,2022-11-30 18:59:52.730077,30,11,2022,18
5564683868409713852,"Grocery Stores, Supermarkets",Pão,3,1.7999999999999998,2022-03-06 17:00:36.143362,6,3,2022,17
4574000117844462501,"Grocery Stores, Supermarkets",Sabonete,9,28.8,2022-12-27 19:44:34.760243,27,12,2022,19
5564683868409713852,"Grocery Stores, Supermarkets",Café,7,109.89999999999999,2023-11-05 17:48:56.106792,5,11,2023,17
1690472938955678638,"Grocery Stores, Supermarkets",Sabonete,2,6.4,2023-07-26 17:50:09.169973,26,7,2023,17
5564683868409713852,"Grocery Stores, Supermarkets",Feijão,6,72.0,2023-05-09 02:47:55.050058,9,5,2023,2
1690472938955678638,"Grocery Stores, Supermarkets",Leite,9,38.52,2023-08-18 11:22:31.338356,18,8,2023,11
4574000117844462501,"Grocery Stores, Supermarkets",Feijão,11,132.0,2023-08-16 08:27:01.510953,16,8,2023,8
5564683868409713852,"Grocery Stores, Supermarkets",Café,1,15.7,2022-06-22 20:08:22.197143,22,6,2022,20
9202060645083883366,"Grocery Stores, Supermarkets",Café,3,47.099999999999994,2023-04-02 16:00:52.712141,2,4,2023,16
1690472938955678638,"Grocery Stores, Supermarkets",Arroz,9,189.0,2022-12-01 10:04:02.587022,1,12,2022,10
5695527918944804612,"Grocery Stores, Supermarkets",Arroz,4,84.0,2023-12-15 22:59:07.09434,15,12,2023,22
5695527918944804612,"Grocery Stores, Supermarkets",Leite,3,12.84,2023-10-23 10:49:40.515182,23,10,2023,10
7523807556076637323,"Grocery Stores, Supermarkets",Pão,7,4.2,2023-10-23 03:12:57.847816,23,10,2023,3
4574000117844462501,"Grocery Stores, Supermarkets",Banana,3,2.4000000000000004,2023-09-03 00:05:17.348777,3,9,2023,0
4574000117844462501,"Grocery Stores, Supermarkets",Maçã,1,1.2,2023-06-19 05:25:14.593673,19,6,2023,5
1690472938955678638,"Grocery Stores, Supermarkets",Arroz,5,105.0,2022-02-15 07:14:07.706193,15,2,2022,7
5564683868409713852,"Grocery Stores, Supermarkets",Sabonete,11,35.2,2022-01-27 19:53:57.145905,27,1,2022,19
5695527918944804612,"Grocery Stores, Supermarkets",Café,4,62.8,2022-03-08 16:13:40.937291,8,3,2022,16
1690472938955678638,"Grocery Stores, Supermarkets",Sabonete,4,12.8,2023-05-01 21:36:48.195985,1,5,2023,21
4574000117844462501,"Grocery Stores, Supermarkets",Feijão,5,60.0,2023-09-20 12:12:18.639264,20,9,2023,12
5695527918944804612,"Grocery Stores, Supermarkets",Café,3,47.099999999999994,2023-10-23 22:30:13.047433,23,10,2023,22
5695527918944804612,"Grocery Stores, Supermarkets",Feijão,6,72.0,2022-09-28 02:24:48.015927,28,9,2022,2
5564683868409713852,"Grocery Stores, Supermarkets",Café,5,78.5,2023-01-13 18:26:52.129301,13,1,2023,18
1690472938955678638,"Grocery Stores, Supermarkets",Sabonete,11,35.2,2022-02-18 07:53:03.071355,18,2,2022,7
5564683868409713852,"Grocery Stores, Supermarkets",Café,5,78.5,2023-03-27 01:50:51.466178,27,3,2023,1
1690472938955678638,"Grocery Stores, Supermarkets",Café,8,125.6,2023-12-06 20:01:39.161221,6,12,2023,20
1690472938955678638,"Grocery Stores, Supermarkets",Feijão,10,120.0,2023-07-16 14:52:34.017989,16,7,2023,14
9202060645083883366,"Grocery Stores, Supermarkets",Banana,6,4.800000000000001,2023-11-10 01:12:50.335434,10,11,2023,1
7523807556076637323,"Grocery Stores, Supermarkets",Café,3,47.099999999999994,2023-10-23 01:16:25.457947,23,10,2023,1
1690472938955678638,"Grocery Stores, Supermarkets",Feijão,4,48.0,2023-10-19 03:22:44.786953,19,10,2023,3
5564683868409713852,"Grocery Stores, Supermarkets",Café,3,47.099999999999994,2022-10-05 10:38:27.817941,5,10,2022,10
5695527918944804612,"Grocery Stores, Supermarkets",Café,9,141.29999999999998,2022-08-25 23:47:10.905482,25,8,2022,23
5695527918944804612,"Grocery Stores, Supermarkets",Leite,9,38.52,2023-05-03 21:47:37.403411,3,5,2023,21
7523807556076637323,"Grocery Stores, Supermarkets",Café,10,157.0,2023-08-27 01:28:09.723417,27,8,2023,1
5564683868409713852,"Grocery Stores, Supermarkets",Arroz,4,84.0,2022-12-19 04:25:21.519441,19,12,2022,4
9202060645083883366,"Grocery Stores, Supermarkets",Café,3,47.099999999999994,2023-03-22 04:47:14.497912,22,3,2023,4
5695527918944804612,"Grocery Stores, Supermarkets",Café,8,125.6,2023-11-17 21:45:48.484552,17,11,2023,21
5564683868409713852,"Grocery Stores, Supermarkets",Café,4,62.8,2022-05-08 11:07:48.419296,8,5,2022,11
1690472938955678638,"Grocery Stores, Supermarkets",Feijão,8,96.0,2022-05-03 20:47:16.604348,3,5,2022,20
9202060645083883366,"Grocery Stores, Supermarkets",Maçã,7,8.4,2023-10-29 00:36:28.513165,29,10,2023,0
7523807556076637323,"Grocery Stores, Supermarkets",Pão,1,0.6,2023-01-08 20:15:50.46978,8,1,2023,20
1690472938955678638,"Grocery Stores, Supermarkets",Maçã,3,3.5999999999999996,2022-11-21 06:19:26.421005,21,11,2022,6
5695527918944804612,"Grocery Stores, Supermarkets",Feijão,7,84.0,2023-12-05 21:23:46.921837,5,12,2023,21
5564683868409713852,"Grocery Stores, Supermarkets",Arroz,8,168.0,2023-11-15 02:55:14.179483,15,11,2023,2
7523807556076637323,"Grocery Stores, Supermarkets",Maçã,7,8.4,2022-09-03 11:36:14.661598,3,9,2022,11
9202060645083883366,"Grocery Stores, Supermarkets",Maçã,6,7.199999999999999,2022-04-07 12:19:37.43191,7,4,2022,12
5564683868409713852,"Grocery Stores, Supermarkets",Maçã,2,2.4,2023-06-22 19:50:23.525544,22,6,2023,19
5564683868409713852,"Grocery Stores, Supermarkets",Arroz,3,63.0,2023-05-25 20:45:43.383634,25,5,2023,20
9202060645083883366,"Grocery Stores, Supermarkets",Arroz,11,231.0,2022-10-09 04:18:34.712755,9,10,2022,4
9202060645083883366,"Grocery Stores, Supermarkets",Sabonete,4,12.8,2022-07-22 23:16:11.197058,22,7,2022,23
1690472938955678638,"Grocery Stores, Supermarkets",Pão,7,4.2,2023-04-13 12:21:59.179978,13,4,2023,12
4574000117844462501,"Grocery Stores, Supermarkets",Pão,1,0.6,2022-10-05 09:25:25.716956,5,10,2022,9
7523807556076637323,"Grocery Stores, Supermarkets",Café,3,47.099999999999994,2023-01-28 11:43:11.892222,28,1,2023,11
5564683868409713852,"Grocery Stores, Supermarkets",Pão,10,6.0,2023-11-04 05:06:52.690074,4,11,2023,5
5695527918944804612,"Grocery Stores, Supermarkets",Banana,9,7.2,2022-09-19 18:56:21.662125,19,9,2022,18
9202060645083883366,"Grocery Stores, Supermarkets",Arroz,10,210.0,2022-09-19 12:31:32.876875,19,9,2022,12
5695527918944804612,"Grocery Stores, Supermarkets",Feijão,1,12.0,2023-04-24 05:23:05.718354,24,4,2023,5
4574000117844462501,"Grocery Stores, Supermarkets",Maçã,4,4.8,2022-07-05 20:18:18.910752,5,7,2022,20
9202060645083883366,"Grocery Stores, Supermarkets",Maçã,11,13.2,2023-01-11 11:19:14.733916,11,1,2023,11
5564683868409713852,"Grocery Stores, Supermarkets",Feijão,10,120.0,2023-03-22 15:07:29.31368,22,3,2023,15
5695527918944804612,"Grocery Stores, Supermarkets",Café,2,31.4,2023-10-30 07:14:03.208044,30,10,2023,7
1690472938955678638,"Grocery Stores, Supermarkets",Banana,10,8.0,2023-12-18 13:04:38.853116,18,12,2023,13
5695527918944804612,"Grocery Stores, Supermarkets",Arroz,7,147.0,2023-11-04 10:43:02.773591,4,11,2023,10
9202060645083883366,"Grocery Stores, Supermarkets",Sabonete,10,32.0,2022-06-03 21:59:05.222212,3,6,2022,21
9202060645083883366,"Grocery Stores, Supermarkets",Café,2,31.4,2023-01-28 23:18:00.977992,28,1,2023,23
9202060645083883366,"Grocery Stores, Supermarkets",Café,6,94.19999999999999,2022-04-27 20:57:15.115129,27,4,2022,20
9202060645083883366,"Grocery Stores, Supermarkets",Café,1,15.7,2022-12-23 04:19:24.961808,23,12,2022,4
9202060645083883366,"Grocery Stores, Supermarkets",Banana,1,0.8,2023-07-06 10:36:14.478649,6,7,2023,10
4574000117844462501,"Grocery Stores, Supermarkets",Arroz,9,189.0,2022-05-13 16:06:17.543895,13,5,2022,16
1690472938955678638,"Grocery Stores, Supermarkets",Arroz,9,189.0,2022-05-10 19:04:10.91146,10,5,2022,19
5564683868409713852,"Grocery Stores, Supermarkets",Arroz,4,84.0,2022-01-06 09:34:25.935281,6,1,2022,9
7523807556076637323,"Grocery Stores, Supermarkets",Café,6,94.19999999999999,2022-06-05 11:45:12.12331,5,6,2022,11
7523807556076637323,"Grocery Stores, Supermarkets",Maçã,11,13.2,2022-10-06 23:24:58.067596,6,10,2022,23
9202060645083883366,"Grocery Stores, Supermarkets",Banana,1,0.8,2022-06-19 03:51:18.935137,19,6,2022,3
5695527918944804612,"Grocery Stores, Supermarkets",Sabonete,9,28.8,2023-05-01 20:51:20.398875,1,5,2023,20
9202060645083883366,"Grocery Stores, Supermarkets",Maçã,4,4.8,2023-01-24 04:18:59.263542,24,1,2023,4
1690472938955678638,"Grocery Stores, Supermarkets",Feijão,11,132.0,2023-01-08 15:00:42.150345,8,1,2023,15
9202060645083883366,"Grocery Stores, Supermarkets",Maçã,3,3.5999999999999996,2023-09-26 07:32:05.594717,26,9,2023,7
7523807556076637323,"Grocery Stores, Supermarkets",Sabonete,11,35.2,2023-05-04 15:19:44.089034,4,5,2023,15
4574000117844462501,"Grocery Stores, Supermarkets",Sabonete,2,6.4,2022-05-04 07:41:47.701598,4,5,2022,7
5695527918944804612,"Grocery Stores, Supermarkets",Feijão,4,48.0,2023-06-04 23:08:06.464396,4,6,2023,23
7523807556076637323,"Grocery Stores, Supermarkets",Arroz,8,168.0,2022-02-16 09:07:16.516452,16,2,2022,9
5695527918944804612,"Grocery Stores, Supermarkets",Sabonete,11,35.2,2022-05-11 05:32:52.910253,11,5,2022,5
5695527918944804612,"Grocery Stores, Supermarkets",Leite,2,8.56,2022-06-08 02:48:58.824621,8,6,2022,2
7523807556076637323,"Grocery Stores, Supermarkets",Sabonete,6,19.200000000000003,2023-07-18 00:55:03.080823,18,7,2023,0
9202060645083883366,"Grocery Stores, Supermarkets",Feijão,2,24.0,2022-11-26 17:36:24.346736,26,11,2022,17
5695527918944804612,"Grocery Stores, Supermarkets",Pão,9,5.3999999999999995,2023-09-04 11:38:07.522069,4,9,2023,11
4574000117844462501,"Grocery Stores, Supermarkets",Maçã,4,4.8,2023-04-02 21:28:21.998605,2,4,2023,21
9202060645083883366,"Grocery Stores, Supermarkets",Banana,9,7.2,2022-11-08 11:44:05.798647,8,11,2022,11
9202060645083883366,"Grocery Stores, Supermarkets",Café,7,109.89999999999999,2023-08-12 20:38:06.822291,12,8,2023,20
7523807556076637323,"Grocery Stores, Supermarkets",Pão,3,1.7999999999999998,2023-08-07 21:10:54.622323,7,8,2023,21
4574000117844462501,"Grocery Stores, Supermarkets",Banana,6,4.800000000000001,2023-06-02 09:26:35.502452,2,6,2023,9
5564683868409713852,"Grocery Stores, Supermarkets",Maçã,4,4.8,2023-09-18 14:55:18.380133,18,9,2023,14
9202060645083883366,"Grocery Stores, Supermarkets",Leite,3,12.84,2023-12-23 11:30:56.41093,23,12,2023,11
5564683868409713852,"Grocery Stores, Supermarkets",Feijão,10,120.0,2022-10-07 21:59:03.340098,7,10,2022,21
5564683868409713852,"Grocery Stores, Supermarkets",Maçã,3,3.5999999999999996,2022-12-27 17:23:18.735744,27,12,2022,17
7523807556076637323,"Grocery Stores, Supermarkets",Maçã,2,2.4,2023-06-18 05:02:00.396789,18,6,2023,5
9202060645083883366,"Grocery Stores, Supermarkets",Arroz,8,168.0,2022-10-29 17:46:30.554662,29,10,2022,17
9202060645083883366,"Grocery Stores, Supermarkets",Maçã,4,4.8,2022-11-26 01:21:28.259792,26,11,2022,1
9202060645083883366,"Grocery Stores, Supermarkets",Arroz,7,147.0,2022-05-27 08:33:22.483296,27,5,2022,8
4574000117844462501,"Grocery Stores, Supermarkets",Banana,11,8.8,2022-05-28 10:48:59.674085,28,5,2022,10
5695527918944804612,"Grocery Stores, Supermarkets",Pão,6,3.5999999999999996,2023-01-31 22:51:18.025883,31,1,2023,22
9202060645083883366,"Grocery Stores, Supermarkets",Maçã,3,3.5999999999999996,2022-05-18 23:43:09.252736,18,5,2022,23
4574000117844462501,"Grocery Stores, Supermarkets",Leite,11,47.080000000000005,2022-06-05 13:24:27.717637,5,6,2022,13
5695527918944804612,"Grocery Stores, Supermarkets",Feijão,2,24.0,2023-05-07 00:45:03.489854,7,5,2023,0
7523807556076637323,"Grocery Stores, Supermarkets",Sabonete,4,12.8,2023-11-14 12:19:45.64326,14,11,2023,12
5695527918944804612,"Grocery Stores, Supermarkets",Café,7,109.89999999999999,2022-01-30 11:49:18.630082,30,1,2022,11
5564683868409713852,"Grocery Stores, Supermarkets",Pão,2,1.2,2022-02-11 22:33:05.939836,11,2,2022,22
5695527918944804612,"Grocery Stores, Supermarkets",Leite,10,42.800000000000004,2023-02-01 21:20:28.350256,1,2,2023,21
5564683868409713852,"Grocery Stores, Supermarkets",Pão,10,6.0,2022-11-14 09:51:31.156532,14,11,2022,9
1690472938955678638,"Grocery Stores, Supermarkets",Feijão,4,48.0,2022-03-31 14:12:24.952201,31,3,2022,14
4574000117844462501,"Grocery Stores, Supermarkets",Sabonete,3,9.600000000000001,2022-03-26 12:20:10.48453,26,3,2022,12
7523807556076637323,"Grocery Stores, Supermarkets",Leite,5,21.400000000000002,2023-03-05 05:04:33.792146,5,3,2023,5
9202060645083883366,"Grocery Stores, Supermarkets",Arroz,5,105.0,2023-04-02 16:20:54.780844,2,4,2023,16
9202060645083883366,"Grocery Stores, Supermarkets",Banana,3,2.4000000000000004,2023-05-20 13:47:28.766642,20,5,2023,13
7523807556076637323,"Grocery Stores, Supermarkets",Leite,11,47.080000000000005,2023-08-04 10:05:36.130189,4,8,2023,10
4574000117844462501,"Grocery Stores, Supermarkets",Arroz,7,147.0,2022-02-04 23:29:04.088094,4,2,2022,23
5564683868409713852,"Grocery Stores, Supermarkets",Pão,9,5.3999999999999995,2022-11-23 20:50:25.364496,23,11,2022,20
4574000117844462501,"Grocery Stores, Supermarkets",Leite,10,42.800000000000004,2022-10-25 21:42:57.873673,25,10,2022,21
5695527918944804612,"Grocery Stores, Supermarkets",Banana,11,8.8,2022-01-23 21:38:57.353355,23,1,2022,21
9202060645083883366,"Grocery Stores, Supermarkets",Banana,8,6.4,2023-08-21 10:04:41.209275,21,8,2023,10
7523807556076637323,"Grocery Stores, Supermarkets",Feijão,1,12.0,2023-04-13 19:56:20.104984,13,4,2023,19
9202060645083883366,"Grocery Stores, Supermarkets",Feijão,7,84.0,2022-10-13 04:23:18.10577,13,10,2022,4
7523807556076637323,"Grocery Stores, Supermarkets",Feijão,2,24.0,2023-07-22 20:17:42.304426,22,7,2023,20
5695527918944804612,"Grocery Stores, Supermarkets",Maçã,9,10.799999999999999,2022-03-25 13:45:01.175731,25,3,2022,13
5695527918944804612,"Grocery Stores, Supermarkets",Banana,8,6.4,2022-06-17 19:00:40.640372,17,6,2022,19
5564683868409713852,"Grocery Stores, Supermarkets",Café,7,109.89999999999999,2022-03-25 08:27:17.745809,25,3,2022,8
5564683868409713852,"Grocery Stores, Supermarkets",Feijão,2,24.0,2022-09-19 22:02:26.636558,19,9,2022,22
5695527918944804612,"Grocery Stores, Supermarkets",Feijão,11,132.0,2023-09-02 18:02:45.566582,2,9,2023,18
7523807556076637323,"Grocery Stores, Supermarkets",Sabonete,7,22.400000000000002,2023-12-12 06:06:52.866719,12,12,2023,6
5695527918944804612,"Grocery Stores, Supermarkets",Sabonete,4,12.8,2022-04-16 02:55:43.32026,16,4,2022,2
5564683868409713852,"Grocery Stores, Supermarkets",Maçã,9,10.799999999999999,2022-03-14 08:26:03.776121,14,3,2022,8
5695527918944804612,"Grocery Stores, Supermarkets",Arroz,9,189.0,2022-05-11 00:16:04.646851,11,5,2022,0
7523807556076637323,"Grocery Stores, Supermarkets",Sabonete,1,3.2,2022-09-04 22:56:50.504643,4,9,2022,22
1690472938955678638,"Grocery Stores, Supermarkets",Leite,8,34.24,2023-10-17 09:23:48.616095,17,10,2023,9
9202060645083883366,"Grocery Stores, Supermarkets",Leite,2,8.56,2023-07-24 05:43:47.868515,24,7,2023,5
7523807556076637323,"Grocery Stores, Supermarkets",Feijão,3,36.0,2022-01-13 22:27:50.381357,13,1,2022,22
4574000117844462501,"Grocery Stores, Supermarkets",Arroz,5,105.0,2022-03-16 01:07:31.353176,16,3,2022,1
5695527918944804612,"Grocery Stores, Supermarkets",Banana,10,8.0,2023-03-06 14:00:06.800466,6,3,2023,14
5695527918944804612,"Grocery Stores, Supermarkets",Feijão,9,108.0,2023-07-19 03:20:17.510189,19,7,2023,3
1690472938955678638,"Grocery Stores, Supermarkets",Banana,4,3.2,2023-12-29 16:02:22.347928,29,12,2023,16
5564683868409713852,"Grocery Stores, Supermarkets",Banana,10,8.0,2022-06-23 03:07:22.06657,23,6,2022,3
5564683868409713852,"Grocery Stores, Supermarkets",Maçã,3,3.5999999999999996,2023-11-25 16:32:15.372017,25,11,2023,16
9202060645083883366,"Grocery Stores, Supermarkets",Banana,3,2.4000000000000004,2022-07-02 05:22:28.023659,2,7,2022,5
5564683868409713852,"Grocery Stores, Supermarkets",Feijão,1,12.0,2022-07-05 12:42:34.940369,5,7,2022,12
1690472938955678638,"Grocery Stores, Supermarkets",Sabonete,2,6.4,2022-02-12 10:42:16.330569,12,2,2022,10
1690472938955678638,"Grocery Stores, Supermarkets",Banana,3,2.4000000000000004,2022-02-26 04:11:46.071323,26,2,2022,4
9202060645083883366,"Grocery Stores, Supermarkets",Pão,10,6.0,2022-08-15 05:25:34.041624,15,8,2022,5
5695527918944804612,"Grocery Stores, Supermarkets",Arroz,6,126.0,2022-05-11 15:21:22.60723,11,5,2022,15
5695527918944804612,"Grocery Stores, Supermarkets",Café,5,78.5,2022-05-05 19:27:22.067778,5,5,2022,19
5695527918944804612,"Grocery Stores, Supermarkets",Arroz,11,231.0,2022-01-03 10:46:12.860121,3,1,2022,10
4574000117844462501,"Grocery Stores, Supermarkets",Sabonete,8,25.6,2023-11-30 01:33:30.371749,30,11,2023,1
9202060645083883366,"Grocery Stores, Supermarkets",Sabonete,3,9.600000000000001,2023-06-13 03:22:41.5809,13,6,2023,3
5695527918944804612,"Grocery Stores, Supermarkets",Café,10,157.0,2022-01-27 08:15:47.408266,27,1,2022,8
5695527918944804612,"Grocery Stores, Supermarkets",Banana,11,8.8,2022-06-30 06:14:02.257063,30,6,2022,6
4574000117844462501,"Grocery Stores, Supermarkets",Pão,1,0.6,2023-12-10 10:39:06.967509,10,12,2023,10
9202060645083883366,"Grocery Stores, Supermarkets",Leite,11,47.080000000000005,2022-12-07 22:46:43.839447,7,12,2022,22
9202060645083883366,"Grocery Stores, Supermarkets",Feijão,7,84.0,2023-06-12 11:03:23.499024,12,6,2023,11
5695527918944804612,"Grocery Stores, Supermarkets",Pão,10,6.0,2023-12-14 21:46:11.117341,14,12,2023,21
5695527918944804612,"Grocery Stores, Supermarkets",Feijão,2,24.0,2022-01-31 14:25:07.334992,31,1,2022,14
9202060645083883366,"Grocery Stores, Supermarkets",Maçã,11,13.2,2022-07-20 20:00:03.117481,20,7,2022,20
1690472938955678638,"Grocery Stores, Supermarkets",Pão,5,3.0,2022-06-21 16:16:51.120704,21,6,2022,16
4574000117844462501,"Grocery Stores, Supermarkets",Feijão,9,108.0,2022-05-09 13:20:54.233749,9,5,2022,13
9202060645083883366,"Grocery Stores, Supermarkets",Feijão,9,108.0,2023-10-01 23:38:05.414785,1,10,2023,23
5564683868409713852,"Grocery Stores, Supermarkets",Café,10,157.0,2022-04-29 18:50:29.902603,29,4,2022,18
5564683868409713852,"Grocery Stores, Supermarkets",Sabonete,2,6.4,2023-04-12 11:32:45.720499,12,4,2023,11
1690472938955678638,"Grocery Stores, Supermarkets",Maçã,1,1.2,2022-02-20 02:34:32.105266,20,2,2022,2
4574000117844462501,"Grocery Stores, Supermarkets",Café,5,78.5,2022-06-22 03:38:38.793378,22,6,2022,3
1690472938955678638,"Grocery Stores, Supermarkets",Maçã,7,8.4,2022-04-27 16:52:07.568601,27,4,2022,16
7523807556076637323,"Grocery Stores, Supermarkets",Maçã,4,4.8,2022-04-25 14:42:55.495412,25,4,2022,14
5564683868409713852,"Grocery Stores, Supermarkets",Leite,1,4.28,2022-03-16 04:50:17.871063,16,3,2022,4
4574000117844462501,"Grocery Stores, Supermarkets",Leite,2,8.56,2023-08-22 18:38:03.960808,22,8,2023,18
5695527918944804612,"Grocery Stores, Supermarkets",Leite,4,17.12,2023-10-13 21:33:25.570572,13,10,2023,21
5564683868409713852,"Grocery Stores, Supermarkets",Leite,7,29.96,2022-09-04 12:53:36.728138,4,9,2022,12
9202060645083883366,"Grocery Stores, Supermarkets",Café,3,47.099999999999994,2023-10-28 02:06:16.692459,28,10,2023,2
7523807556076637323,"Grocery Stores, Supermarkets",Sabonete,9,28.8,2022-10-10 13:06:14.914499,10,10,2022,13
5695527918944804612,"Grocery Stores, Supermarkets",Banana,1,0.8,2022-05-06 07:16:03.26009,6,5,2022,7
5564683868409713852,"Grocery Stores, Supermarkets",Leite,4,17.12,2022-07-16 01:20:25.847459,16,7,2022,1
9202060645083883366,"Grocery Stores, Supermarkets",Pão,9,5.3999999999999995,2023-11-05 05:09:25.712408,5,11,2023,5
4574000117844462501,"Grocery Stores, Supermarkets",Sabonete,11,35.2,2022-04-10 23:34:52.426761,10,4,2022,23
7523807556076637323,"Grocery Stores, Supermarkets",Café,2,31.4,2023-07-19 20:02:20.704629,19,7,2023,20
5564683868409713852,"Grocery Stores, Supermarkets",Sabonete,1,3.2,2023-03-24 03:45:57.240391,24,3,2023,3
7523807556076637323,"Grocery Stores, Supermarkets",Leite,1,4.28,2022-01-30 13:08:12.922916,30,1,2022,13
